seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,train_retention,observed_train_pairs,auc_knn,rmse_knn,auc_araf,rmse_araf,knn_k
34,0.086,1,beta,max,1.0,raw,raw,0.05,1174,0.7340784815344698,0.4060480092477914,0.7160327602512185,0.4461199817861558,10
48,0.095,1,beta,max,1.0,raw,raw,0.05,1163,0.5988045978728489,0.4608942593481247,0.5858926864244742,0.5140375206626479,10
21,0.11,1,beta,max,1.0,raw,raw,0.05,1192,0.6755604719764011,0.426419401095322,0.6849539963478016,0.4590026202532209,10
26,0.096,1,beta,max,1.0,raw,raw,0.05,1150,0.687588129155659,0.4237050347960212,0.6619996518526959,0.4680115127767431,10
33,0.12,1,beta,max,1.0,raw,raw,0.05,1170,0.7000047829303113,0.4174942817410602,0.6508447768763009,0.4784706094548851,10
36,0.17,1,beta,max,1.0,raw,raw,0.05,1194,0.6762904847396769,0.4316335824245184,0.6529120287253143,0.4806212051549344,10
8,0.11,1,beta,max,1.0,raw,raw,0.05,1160,0.7217972745234775,0.4170618110798537,0.6909994624593212,0.4528347269504084,10
30,0.165,1,beta,max,1.0,raw,raw,0.05,1183,0.6961991660419791,0.4330887990192777,0.6606173475762118,0.4712496232352534,10
34,0.18,1,beta,max,1.0,raw,raw,0.05,1174,0.7340784815344698,0.4060480092477914,0.7069624627173307,0.4498421365616892,10
47,0.12,1,beta,max,1.0,raw,raw,0.05,1180,0.7743051682059532,0.3796952282154394,0.7186312059930079,0.4240396736371562,10
12,0.088,1,beta,max,1.0,raw,raw,0.05,1196,0.7396010772078825,0.397656067134313,0.7376971430722324,0.4192420779806478,10
5,0.12,1,beta,max,1.0,raw,raw,0.05,1228,0.7616747335145873,0.3798441928561228,0.7187719048958167,0.4199639232785895,10
12,0.185,1,beta,max,1.0,raw,raw,0.05,1196,0.7396010772078825,0.397656067134313,0.7339542905244716,0.4200565565722065,10
19,0.18,1,beta,max,1.0,raw,raw,0.05,1187,0.6972118510966604,0.413702052153075,0.7108085115176898,0.4377423534792977,10
4,0.098,1,beta,max,1.0,raw,raw,0.05,1198,0.7025117983109787,0.4224188971974511,0.7003967268311531,0.4636416559567539,10
6,0.18,1,beta,max,1.0,raw,raw,0.05,1154,0.7046529605499705,0.422884122726992,0.6463785937207864,0.4809174652090776,10
39,0.125,1,beta,max,1.0,raw,raw,0.05,1120,0.7272433144874639,0.400151902651455,0.7372104534936426,0.4235959273971492,10
45,0.09,1,beta,max,1.0,raw,raw,0.05,1146,0.7243686607172338,0.4091985875683308,0.7325072566871085,0.4256301401754989,10
42,0.115,1,beta,max,1.0,raw,raw,0.05,1104,0.736994663354972,0.4087023078439813,0.7225924505646626,0.4307607079534923,10
17,0.13,1,beta,max,1.0,raw,raw,0.05,1179,0.6826093964334705,0.4325886667464523,0.66984670781893,0.4715655960881325,10
23,0.195,1,beta,max,1.0,raw,raw,0.05,1176,0.7170902793710122,0.4091605498361039,0.621608027092306,0.4625354965867596,10
14,0.175,1,beta,max,1.0,raw,raw,0.05,1211,0.6447667849165681,0.4426962645138506,0.6115059031101602,0.4854294466893093,10
42,0.175,1,beta,max,1.0,raw,raw,0.05,1104,0.736994663354972,0.4087023078439813,0.7209259330636159,0.4285480476569475,10
11,0.125,1,beta,max,1.0,raw,raw,0.05,1225,0.7212372253887789,0.4148847943994831,0.6989294749203853,0.4499538046914545,10
45,0.13,1,beta,max,1.0,raw,raw,0.05,1146,0.7243686607172338,0.4091985875683308,0.7326075145358872,0.424543032688004,10
47,0.18,1,beta,max,1.0,raw,raw,0.05,1180,0.7743051682059532,0.3796952282154394,0.7173153590070281,0.4249400131582169,10
25,0.125,1,beta,max,1.0,raw,raw,0.05,1230,0.6466847676120548,0.4386812679545392,0.6557116205969862,0.4634749510970559,10
14,0.115,1,beta,max,1.0,raw,raw,0.05,1211,0.6447667849165681,0.4426962645138506,0.6152320888938941,0.4846872738235703,10
32,0.098,1,beta,max,1.0,raw,raw,0.05,1161,0.6366444707851067,0.4429991010329552,0.675409287407614,0.466333230850712,10
19,0.12,1,beta,max,1.0,raw,raw,0.05,1187,0.6972118510966604,0.413702052153075,0.7138146836768434,0.4379220187310511,10
40,0.185,1,beta,max,1.0,raw,raw,0.05,1152,0.7128431859895993,0.4113695636391216,0.7068076374018558,0.4370363708021512,10
1,0.14,1,beta,max,1.0,raw,raw,0.05,1159,0.6988814978426134,0.4279827285272004,0.6731816313951099,0.4639961143816016,10
8,0.17,1,beta,max,1.0,raw,raw,0.05,1160,0.7217972745234775,0.4170618110798537,0.6910133852471718,0.4533143634397568,10
38,0.1,1,beta,max,1.0,raw,raw,0.05,1208,0.6840947345280279,0.422525504826546,0.7034417574692913,0.4383130522696882,10
40,0.088,1,beta,max,1.0,raw,raw,0.05,1152,0.7128431859895993,0.4113695636391216,0.7106327113286428,0.4375297331924362,10
1,0.094,1,beta,max,1.0,raw,raw,0.05,1159,0.6988814978426134,0.4279827285272004,0.677891925210602,0.4630562852032354,10
16,0.105,1,beta,max,1.0,raw,raw,0.05,1153,0.7398152376268924,0.4026056196705538,0.7223812823517767,0.4332639453732532,10
23,0.092,1,beta,max,1.0,raw,raw,0.05,1176,0.7170902793710122,0.4091605498361039,0.6291242290324587,0.4600279449443673,10
3,0.13,1,beta,max,1.0,raw,raw,0.05,1191,0.6780036280900259,0.4372623513409137,0.7133882671258147,0.4479635199356933,10
48,0.12,1,beta,max,1.0,raw,raw,0.05,1163,0.5988045978728489,0.4608942593481247,0.5843413898183556,0.5137994702042803,10
10,0.1,1,beta,max,1.0,raw,raw,0.05,1116,0.7093937013359854,0.4118085911574402,0.7159748298486236,0.4422699571702914,10
44,0.105,1,beta,max,1.0,raw,raw,0.05,1164,0.679956717889648,0.4249518830044571,0.6807491268733709,0.4527444063248688,10
20,0.18,1,beta,max,1.0,raw,raw,0.05,1156,0.6958749059288352,0.4107620307021874,0.6950271630488464,0.4399502295012579,10
25,0.185,1,beta,max,1.0,raw,raw,0.05,1230,0.6466847676120548,0.4386812679545392,0.6515534270323449,0.4650097398353161,10
18,0.09,1,beta,max,1.0,raw,raw,0.05,1167,0.7583381101254567,0.4036746189148943,0.7616667854409572,0.4214414205220286,10
26,0.125,1,beta,max,1.0,raw,raw,0.05,1150,0.687588129155659,0.4237050347960212,0.6585062942655664,0.4674144474327564,10
31,0.13,1,beta,max,1.0,raw,raw,0.05,1185,0.7642469960731079,0.3873483945776603,0.7504251707684595,0.4206756391552038,10
0,0.115,1,beta,max,1.0,raw,raw,0.05,1136,0.7162511851747897,0.4206105462434957,0.7072349572652499,0.4583139270951169,10
20,0.12,1,beta,max,1.0,raw,raw,0.05,1156,0.6958749059288352,0.4107620307021874,0.7004083276498672,0.4365232497519957,10
48,0.18,1,beta,max,1.0,raw,raw,0.05,1163,0.5988045978728489,0.4608942593481247,0.5786679911567877,0.5134375149987486,10
3,0.19,1,beta,max,1.0,raw,raw,0.05,1191,0.6780036280900259,0.4372623513409137,0.7123161357766572,0.4471391723984595,10
25,0.088,1,beta,max,1.0,raw,raw,0.05,1230,0.6466847676120548,0.4386812679545392,0.6593348090027834,0.4634183941206244,10
23,0.135,1,beta,max,1.0,raw,raw,0.05,1176,0.7170902793710122,0.4091605498361039,0.6280613790829258,0.4591339030089365,10
18,0.19,1,beta,max,1.0,raw,raw,0.05,1167,0.7583381101254567,0.4036746189148943,0.7594551048673704,0.423234937576707,10
46,0.19,1,beta,max,1.0,raw,raw,0.05,1170,0.7205897312538296,0.4160670754580931,0.6508777094822304,0.4840678348579744,10
28,0.115,1,beta,max,1.0,raw,raw,0.05,1159,0.7181315752767908,0.4225875699974266,0.7016615871428638,0.4548332963775493,10
7,0.145,1,beta,max,1.0,raw,raw,0.05,1149,0.7672413842391768,0.3919067905617884,0.71510228794997,0.4348913314342671,10
34,0.12,1,beta,max,1.0,raw,raw,0.05,1174,0.7340784815344698,0.4060480092477914,0.7119831955188051,0.4468126960483963,10
31,0.19,1,beta,max,1.0,raw,raw,0.05,1185,0.7642469960731079,0.3873483945776603,0.7498650491232173,0.4217006711699401,10
29,0.094,1,beta,max,1.0,raw,raw,0.05,1119,0.7278602133948047,0.4149197036551316,0.6655086353199561,0.4710960014884122,10
41,0.15,1,beta,max,1.0,raw,raw,0.05,1171,0.7038418364255468,0.4215080996987466,0.688768272335492,0.4532791730431433,10
22,0.11,1,beta,max,1.0,raw,raw,0.05,1153,0.6819831471959571,0.4276203369292271,0.6665752719814203,0.4785641703990626,10
4,0.13,1,beta,max,1.0,raw,raw,0.05,1198,0.7025117983109787,0.4224188971974511,0.6981081304851797,0.4646789034091242,10
35,0.145,1,beta,max,1.0,raw,raw,0.05,1138,0.7624479531150895,0.3958065835380164,0.762893233378349,0.4101569766083593,10
41,0.096,1,beta,max,1.0,raw,raw,0.05,1171,0.7038418364255468,0.4215080996987466,0.6903961585383755,0.4526033358315706,10
40,0.125,1,beta,max,1.0,raw,raw,0.05,1152,0.7128431859895993,0.4113695636391216,0.7100291883348628,0.4362596060178937,10
37,0.135,1,beta,max,1.0,raw,raw,0.05,1111,0.7435422021284283,0.4027104419660283,0.7251739283023152,0.4404712327533317,10
6,0.12,1,beta,max,1.0,raw,raw,0.05,1154,0.7046529605499705,0.422884122726992,0.6494268743438179,0.4797348682488124,10
46,0.09,1,beta,max,1.0,raw,raw,0.05,1170,0.7205897312538296,0.4160670754580931,0.6575125899969364,0.4804828145519518,10
13,0.15,1,beta,max,1.0,raw,raw,0.05,1141,0.7283215409165389,0.4132837133207986,0.7243398049529984,0.4501221404944825,10
35,0.095,1,beta,max,1.0,raw,raw,0.05,1138,0.7624479531150895,0.3958065835380164,0.762380663719196,0.4112663142901889,10
32,0.13,1,beta,max,1.0,raw,raw,0.05,1161,0.6366444707851067,0.4429991010329552,0.6746876307349046,0.4663991151196868,10
12,0.125,1,beta,max,1.0,raw,raw,0.05,1196,0.7396010772078825,0.397656067134313,0.7368724699473372,0.4191071168956531,10
29,0.14,1,beta,max,1.0,raw,raw,0.05,1119,0.7278602133948047,0.4149197036551316,0.6626952362801419,0.470385812513984,10
7,0.095,1,beta,max,1.0,raw,raw,0.05,1149,0.7672413842391768,0.3919067905617884,0.7081175712522291,0.4380684123315824,10
18,0.13,1,beta,max,1.0,raw,raw,0.05,1167,0.7583381101254567,0.4036746189148943,0.7616773202041265,0.4217177027166026,10
46,0.13,1,beta,max,1.0,raw,raw,0.05,1170,0.7205897312538296,0.4160670754580931,0.6531946518841911,0.4825647119501784,10
13,0.096,1,beta,max,1.0,raw,raw,0.05,1141,0.7283215409165389,0.4132837133207986,0.7277161825939161,0.4481643243451593,10
19,0.098,1,beta,max,1.0,raw,raw,0.05,1187,0.6972118510966604,0.413702052153075,0.7150181169403724,0.4383597781298967,10
26,0.088,1,beta,max,1.0,raw,raw,0.05,1150,0.687588129155659,0.4237050347960212,0.6625910828150157,0.4679616338478565,10
26,0.185,1,beta,max,1.0,raw,raw,0.05,1150,0.687588129155659,0.4237050347960212,0.6545522357278829,0.4686255925709744,10
49,0.086,1,beta,max,1.0,raw,raw,0.05,1177,0.6976482148922207,0.427437962637354,0.6910634144411213,0.4542742001097415,10
9,0.135,1,beta,max,1.0,raw,raw,0.05,1221,0.7387268033705129,0.4047305596026027,0.6924473966197457,0.4519319448560925,10
21,0.086,1,beta,max,1.0,raw,raw,0.05,1192,0.6755604719764011,0.426419401095322,0.6857343025705858,0.4588196966305516,10
47,0.155,1,beta,max,1.0,raw,raw,0.05,1180,0.7743051682059532,0.3796952282154394,0.7177289668350455,0.4245222709472794,10
47,0.098,1,beta,max,1.0,raw,raw,0.05,1180,0.7743051682059532,0.3796952282154394,0.7179703467977686,0.4237494153888012,10
9,0.195,1,beta,max,1.0,raw,raw,0.05,1221,0.7387268033705129,0.4047305596026027,0.6909052165018752,0.4532015505616883,10
2,0.14,1,beta,max,1.0,raw,raw,0.05,1196,0.7005826704784541,0.4085598714579665,0.7001411568485936,0.4445341904581495,10
19,0.155,1,beta,max,1.0,raw,raw,0.05,1187,0.6972118510966604,0.413702052153075,0.7116475394026232,0.4377744018511389,10
9,0.092,1,beta,max,1.0,raw,raw,0.05,1221,0.7387268033705129,0.4047305596026027,0.6956876187229069,0.4502299330633073,10
4,0.19,1,beta,max,1.0,raw,raw,0.05,1198,0.7025117983109787,0.4224188971974511,0.6951261246343213,0.4663974217996282,10
24,0.195,1,beta,max,1.0,raw,raw,0.05,1113,0.7074320932378161,0.4160398198645335,0.6368022766742646,0.4681315156511213,10
2,0.094,1,beta,max,1.0,raw,raw,0.05,1196,0.7005826704784541,0.4085598714579665,0.7039423182366487,0.4433611058944995,10
15,0.14,1,beta,max,1.0,raw,raw,0.05,1076,0.7010324763621415,0.4270686538623606,0.7289851663873341,0.4332473677254213,10
24,0.092,1,beta,max,1.0,raw,raw,0.05,1113,0.7074320932378161,0.4160398198645335,0.6474902990339737,0.4662862562651332,10
43,0.14,1,beta,max,1.0,raw,raw,0.05,1187,0.6932896653579731,0.425535481067372,0.7093294038884012,0.4458693486072895,10
31,0.09,1,beta,max,1.0,raw,raw,0.05,1185,0.7642469960731079,0.3873483945776603,0.7495564330794664,0.4209721228584993,10
31,0.105,1,beta,max,1.0,raw,raw,0.05,1185,0.7642469960731079,0.3873483945776603,0.7502027695269663,0.4205142079605393,10
3,0.105,1,beta,max,1.0,raw,raw,0.05,1191,0.6780036280900259,0.4372623513409137,0.7138909728200714,0.4486692965946707,10
25,0.1,1,beta,max,1.0,raw,raw,0.05,1230,0.6466847676120548,0.4386812679545392,0.6581493245513005,0.4630573632326993,10
3,0.09,1,beta,max,1.0,raw,raw,0.05,1191,0.6780036280900259,0.4372623513409137,0.7139066535481491,0.4496324707250536,10
32,0.19,1,beta,max,1.0,raw,raw,0.05,1161,0.6366444707851067,0.4429991010329552,0.6723106958583183,0.4677662380994451,10
49,0.145,1,beta,max,1.0,raw,raw,0.05,1177,0.6976482148922207,0.427437962637354,0.6996995967143597,0.4499363682050813,10
37,0.11,1,beta,max,1.0,raw,raw,0.05,1111,0.7435422021284283,0.4027104419660283,0.7258080956657272,0.4390668909525296,10
25,0.16,1,beta,max,1.0,raw,raw,0.05,1230,0.6466847676120548,0.4386812679545392,0.6530962064497552,0.4642547433998046,10
27,0.15,1,beta,max,1.0,raw,raw,0.05,1126,0.6296630648956189,0.4502647826242514,0.6371746835863995,0.4869727798967874,10
3,0.165,1,beta,max,1.0,raw,raw,0.05,1191,0.6780036280900259,0.4372623513409137,0.7129750338211782,0.4471158272375814,10
37,0.092,1,beta,max,1.0,raw,raw,0.05,1111,0.7435422021284283,0.4027104419660283,0.7261551781087748,0.4385269747770124,10
37,0.195,1,beta,max,1.0,raw,raw,0.05,1111,0.7435422021284283,0.4027104419660283,0.721746327893558,0.4430201572951519,10
38,0.135,1,beta,max,1.0,raw,raw,0.05,1208,0.6840947345280279,0.422525504826546,0.6973862074449354,0.4389776412575042,10
31,0.165,1,beta,max,1.0,raw,raw,0.05,1185,0.7642469960731079,0.3873483945776603,0.7503076550507322,0.421118004123397,10
21,0.145,1,beta,max,1.0,raw,raw,0.05,1192,0.6755604719764011,0.426419401095322,0.6830773282764433,0.4598456236178627,10
33,0.155,1,beta,max,1.0,raw,raw,0.05,1170,0.7000047829303113,0.4174942817410602,0.6478171164695946,0.4793360003207948,10
9,0.11,1,beta,max,1.0,raw,raw,0.05,1221,0.7387268033705129,0.4047305596026027,0.6944754274024646,0.4510112988627768,10
37,0.17,1,beta,max,1.0,raw,raw,0.05,1111,0.7435422021284283,0.4027104419660283,0.72238565633419,0.4424022645021034,10
43,0.115,1,beta,max,1.0,raw,raw,0.05,1187,0.6932896653579731,0.425535481067372,0.709794343348708,0.4466041771331647,10
10,0.135,1,beta,max,1.0,raw,raw,0.05,1116,0.7093937013359854,0.4118085911574402,0.717275139520525,0.4403058742893752,10
15,0.175,1,beta,max,1.0,raw,raw,0.05,1076,0.7010324763621415,0.4270686538623606,0.7287901606425703,0.4327467472520535,10
15,0.094,1,beta,max,1.0,raw,raw,0.05,1076,0.7010324763621415,0.4270686538623606,0.7273730749770736,0.4359522758905746,10
15,0.115,1,beta,max,1.0,raw,raw,0.05,1076,0.7010324763621415,0.4270686538623606,0.7284245248711382,0.4341358541927053,10
43,0.175,1,beta,max,1.0,raw,raw,0.05,1187,0.6932896653579731,0.425535481067372,0.7090945791826888,0.4452325682261204,10
9,0.17,1,beta,max,1.0,raw,raw,0.05,1221,0.7387268033705129,0.4047305596026027,0.6917015732307242,0.4525605006896195,10
49,0.12,1,beta,max,1.0,raw,raw,0.05,1177,0.6976482148922207,0.427437962637354,0.6960419971047851,0.4514102718798662,10
10,0.092,1,beta,max,1.0,raw,raw,0.05,1116,0.7093937013359854,0.4118085911574402,0.7150733218497671,0.4432456084839075,10
21,0.18,1,beta,max,1.0,raw,raw,0.05,1192,0.6755604719764011,0.426419401095322,0.6805137659783677,0.4611057039247677,10
27,0.125,1,beta,max,1.0,raw,raw,0.05,1126,0.6296630648956189,0.4502647826242514,0.6380982205458915,0.4871464933127635,10
21,0.12,1,beta,max,1.0,raw,raw,0.05,1192,0.6755604719764011,0.426419401095322,0.6845424216884394,0.4591609858538202,10
24,0.135,1,beta,max,1.0,raw,raw,0.05,1113,0.7074320932378161,0.4160398198645335,0.6409716568978616,0.4669215781941699,10
39,0.16,1,beta,max,1.0,raw,raw,0.05,1120,0.7272433144874639,0.400151902651455,0.7378151912020802,0.4235556997040655,10
5,0.155,1,beta,max,1.0,raw,raw,0.05,1228,0.7616747335145873,0.3798441928561228,0.7159371624156429,0.4217796747806096,10
49,0.18,1,beta,max,1.0,raw,raw,0.05,1177,0.6976482148922207,0.427437962637354,0.7018548501445958,0.4492561158935204,10
17,0.165,1,beta,max,1.0,raw,raw,0.05,1179,0.6826093964334705,0.4325886667464523,0.6670401234567902,0.4721557552489823,10
10,0.195,1,beta,max,1.0,raw,raw,0.05,1116,0.7093937013359854,0.4118085911574402,0.716736096596492,0.4391126203608112,10
5,0.13,1,beta,max,1.0,raw,raw,0.05,1228,0.7616747335145873,0.3798441928561228,0.7176057246578005,0.4203660434525342,10
32,0.09,1,beta,max,1.0,raw,raw,0.05,1161,0.6366444707851067,0.4429991010329552,0.67540859015479,0.4663848974301852,10
27,0.088,1,beta,max,1.0,raw,raw,0.05,1126,0.6296630648956189,0.4502647826242514,0.6406741473391327,0.4879830632475675,10
33,0.13,1,beta,max,1.0,raw,raw,0.05,1170,0.7000047829303113,0.4174942817410602,0.6499615727585256,0.478676173466502,10
8,0.145,1,beta,max,1.0,raw,raw,0.05,1160,0.7217972745234775,0.4170618110798537,0.6911417170308384,0.4532839890784867,10
44,0.14,1,beta,max,1.0,raw,raw,0.05,1164,0.679956717889648,0.4249518830044571,0.6792999011250798,0.4522736707569056,10
30,0.094,1,beta,max,1.0,raw,raw,0.05,1183,0.6961991660419791,0.4330887990192777,0.664302223888056,0.4670193513111959,10
27,0.185,1,beta,max,1.0,raw,raw,0.05,1126,0.6296630648956189,0.4502647826242514,0.6362663887972819,0.486978578482152,10
11,0.16,1,beta,max,1.0,raw,raw,0.05,1225,0.7212372253887789,0.4148847943994831,0.6958191046378783,0.4515309741885119,10
16,0.14,1,beta,max,1.0,raw,raw,0.05,1153,0.7398152376268924,0.4026056196705538,0.7228066253883809,0.4304995752503075,10
43,0.094,1,beta,max,1.0,raw,raw,0.05,1187,0.6932896653579731,0.425535481067372,0.7090636280753457,0.4488307272202343,10
7,0.086,1,beta,max,1.0,raw,raw,0.05,1149,0.7672413842391768,0.3919067905617884,0.7061044588638405,0.4394630939624482,10
45,0.165,1,beta,max,1.0,raw,raw,0.05,1146,0.7243686607172338,0.4091985875683308,0.7314326366313363,0.4251952907718203,10
0,0.15,1,beta,max,1.0,raw,raw,0.05,1136,0.7162511851747897,0.4206105462434957,0.7063826582828743,0.4579641325401255,10
38,0.092,1,beta,max,1.0,raw,raw,0.05,1208,0.6840947345280279,0.422525504826546,0.7044427190071103,0.4387112607454596,10
21,0.095,1,beta,max,1.0,raw,raw,0.05,1192,0.6755604719764011,0.426419401095322,0.685326239640399,0.4593695951649867,10
1,0.175,1,beta,max,1.0,raw,raw,0.05,1159,0.6988814978426134,0.4279827285272004,0.6716367885761249,0.4642572951003013,10
29,0.175,1,beta,max,1.0,raw,raw,0.05,1119,0.7278602133948047,0.4149197036551316,0.6617707473053386,0.4706393630025827,10
49,0.095,1,beta,max,1.0,raw,raw,0.05,1177,0.6976482148922207,0.427437962637354,0.6925215739681263,0.4532917307891552,10
39,0.135,1,beta,max,1.0,raw,raw,0.05,1120,0.7272433144874639,0.400151902651455,0.7376541663684725,0.4235234022103721,10
35,0.086,1,beta,max,1.0,raw,raw,0.05,1138,0.7624479531150895,0.3958065835380164,0.7607499198378501,0.4124904154617705,10
28,0.15,1,beta,max,1.0,raw,raw,0.05,1159,0.7181315752767908,0.4225875699974266,0.6967264866788,0.4562255082023449,10
4,0.09,1,beta,max,1.0,raw,raw,0.05,1198,0.7025117983109787,0.4224188971974511,0.7008438207208699,0.4634675241674941,10
5,0.19,1,beta,max,1.0,raw,raw,0.05,1228,0.7616747335145873,0.3798441928561228,0.7153182515679373,0.4222874920711929,10
33,0.19,1,beta,max,1.0,raw,raw,0.05,1170,0.7000047829303113,0.4174942817410602,0.6419360777743781,0.4826521844961266,10
27,0.096,1,beta,max,1.0,raw,raw,0.05,1126,0.6296630648956189,0.4502647826242514,0.63955176933885,0.4877856676931865,10
38,0.195,1,beta,max,1.0,raw,raw,0.05,1208,0.6840947345280279,0.422525504826546,0.6915027185660991,0.4410548541560545,10
42,0.096,1,beta,max,1.0,raw,raw,0.05,1104,0.736994663354972,0.4087023078439813,0.7216915773251708,0.4330360331133875,10
11,0.135,1,beta,max,1.0,raw,raw,0.05,1225,0.7212372253887789,0.4148847943994831,0.6977838958567011,0.4502958404773747,10
23,0.17,1,beta,max,1.0,raw,raw,0.05,1176,0.7170902793710122,0.4091605498361039,0.6231745435062812,0.4613655818038903,10
13,0.088,1,beta,max,1.0,raw,raw,0.05,1141,0.7283215409165389,0.4132837133207986,0.7286769330059937,0.4478019597050259,10
36,0.095,1,beta,max,1.0,raw,raw,0.05,1194,0.6762904847396769,0.4316335824245184,0.6634448833034112,0.4773200533365264,10
11,0.092,1,beta,max,1.0,raw,raw,0.05,1225,0.7212372253887789,0.4148847943994831,0.7011797071229838,0.4499729625208796,10
22,0.145,1,beta,max,1.0,raw,raw,0.05,1153,0.6819831471959571,0.4276203369292271,0.664193606366145,0.4797108728386933,10
5,0.098,1,beta,max,1.0,raw,raw,0.05,1228,0.7616747335145873,0.3798441928561228,0.7208266175660097,0.4199027123625498,10
42,0.15,1,beta,max,1.0,raw,raw,0.05,1104,0.736994663354972,0.4087023078439813,0.7221632455477328,0.4287903175637976,10
34,0.155,1,beta,max,1.0,raw,raw,0.05,1174,0.7340784815344698,0.4060480092477914,0.7091103082033997,0.4478600728706587,10
