seed,model_type,n_samples,pre_revision,j_percentage,rmse_naive,rmse_rasch,rmse_2pl,rmse_mirt,auc_naive,auc_rasch,auc_2pl,auc_mirt,rmse_knn,auc_knn,agent_batch_size,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,baseline_embedding_type
29,beta,1,32,0.5,0.4606408279784427,0.4528811390508317,0.5932215547505891,0.455499658468267,0.5,0.6103136629452419,0.5759887201534799,0.6269791738899291,0.4561684770779312,0.6254305064373715,32,3,2,30,raw
38,beta,1,32,0.5,0.4526669390321304,0.4453561661041261,0.5985175763929808,0.4447648713336498,0.5,0.5646,0.581775,0.60855,0.4372267380585152,0.6680999999999999,32,12,2,30,raw
32,beta,1,32,0.5,0.4631442570254197,0.4584422054452338,0.6101710182190373,0.4583571510917688,0.5,0.5855376582434363,0.6139106447958229,0.60650953155017,0.4330382182002536,0.6912836806068666,32,3,2,30,raw
17,beta,1,32,0.5,0.4525079801287826,0.4470536175131682,0.6583912521146752,0.4476380775584497,0.5,0.5928404977936438,0.5841886062769597,0.61086320591006,0.4425119039044285,0.6413679408994001,32,18,2,30,raw
19,beta,1,32,0.5,0.4626084606478446,0.4682933490400621,0.650019634390438,0.455528821958739,0.5,0.6097708784933454,0.5725706827028414,0.6126378108756964,0.4431970105757236,0.6662704239796751,32,4,2,30,raw
11,beta,1,32,0.5,0.4594174877941078,0.4468669030316273,0.6609586094580719,0.4407609932621732,0.5,0.673886538047766,0.6138086016878243,0.670443950369361,0.4408279614340582,0.6509479069545052,32,11,2,30,raw
39,beta,1,32,0.5,0.4693432233088547,0.4637496960065724,0.6034383384821246,0.4578489015708729,0.5,0.5926637720359693,0.5850475715946568,0.6306735947991553,0.4325288462803919,0.6959451443756376,32,28,2,30,raw
46,beta,1,32,0.5,0.4484738019544787,0.4718817363030823,0.4623503610461246,0.4395453801275615,0.5,0.6231237420887994,0.5883265840587794,0.6223962753704018,0.4497344995449513,0.6002691626858071,32,7,2,30,raw
7,beta,1,32,0.5,0.4505965953768548,0.4630669205781916,0.6300989534231024,0.4470374512333973,0.5,0.5880176632056331,0.5495643871583721,0.5820503640052512,0.4399842507079634,0.6499343597087957,32,10,2,30,raw
31,beta,1,32,0.5,0.4605476055835109,0.4505991748176635,0.5149343083900045,0.4484877069791593,0.5,0.6039299242424243,0.6014914772727273,0.6197916666666666,0.4440301366847512,0.6445549242424242,32,3,2,30,raw
36,beta,1,32,0.5,0.4504157166054887,0.4444820289647795,0.625755568607195,0.4408027101178983,0.5,0.6154190207156309,0.590442561205273,0.623093220338983,0.4382288005541097,0.6293667608286251,32,26,2,30,raw
13,beta,1,32,0.5,0.4366640039567838,0.4365049353994549,0.4790175316415513,0.4225938817967403,0.5,0.6576848025711661,0.6191747015610651,0.6616161616161617,0.4198677737848376,0.6984475436179981,32,3,2,30,raw
5,beta,1,32,0.5,0.45811747395161,0.4531343886619527,0.6248770354425314,0.4495400647945623,0.5,0.5988227785263456,0.6060563080632579,0.6193177788809304,0.4603706851138673,0.5878306503084888,32,10,2,30,raw
42,beta,1,32,0.5,0.4292972873619813,0.440683465149559,0.5626449927909696,0.4258581144614801,0.5,0.5709435979684576,0.561320502539428,0.5885859395883454,0.4106201454932377,0.6639267575514568,32,7,2,30,raw
21,beta,1,32,0.5,0.4625568876849913,0.4547555623450941,0.6619620595342781,0.4550211301812256,0.5,0.6085281274081685,0.6035541648179716,0.6151834294654742,0.452016147845172,0.609707400228849,32,4,2,30,raw
25,beta,1,32,0.5,0.4403241997566157,0.4303946658041887,0.5650059194170339,0.4331953434980518,0.5,0.6072985170857511,0.5351128304319794,0.5947904577691812,0.4529513322232235,0.5873758865248228,32,3,2,30,raw
8,beta,1,32,0.5,0.4476743271724488,0.4300150922965538,0.4737732669179649,0.4282444738486916,0.5,0.6761292016806723,0.6380514705882353,0.6939075630252101,0.4335831821287909,0.669235819327731,32,2,2,30,raw
16,beta,1,32,0.5,0.4397338479183963,0.4349861983872145,0.6266928872454892,0.4234118020962524,0.5,0.6239237084501402,0.6190178213856627,0.6527833400080096,0.4461697141300777,0.5632383860632759,32,8,2,30,raw
35,beta,1,32,0.5,0.4597710381434718,0.4479206070246112,0.538109115959851,0.4476241960749987,0.5,0.6074403658385861,0.5672228401928068,0.6304288715857125,0.4629558887426875,0.6435545668026202,32,19,2,30,raw
23,beta,1,32,0.5,0.4453238268298455,0.4460727659992089,0.6887154671930757,0.4405074632404279,0.5,0.5688143347312238,0.5624523446435379,0.5969071673656119,0.4404186577272235,0.611322912695387,32,26,2,30,raw
0,bernoulli,1,32,0.5,0.4533885814009252,0.5256738856349473,0.5294760087713521,0.4411087552746919,0.5,0.6352457032195594,0.5916000968288551,0.6400145243282498,0.4525085070110715,0.6102880658436214,32,2,2,30,raw
16,bernoulli,1,32,0.5,0.4408358373853286,0.5029421610350169,0.625522585783533,0.4256256064019946,0.5,0.6283289947937526,0.6226972366840208,0.6470264317180617,0.4528441380833519,0.5635637765318382,32,17,2,30,raw
28,bernoulli,1,32,0.5,0.451353457682364,0.4634723790137092,0.6504031114267458,0.4459960610072502,0.5,0.5695138888888889,0.537962962962963,0.6114583333333332,0.4599256724710634,0.5547569444444443,32,13,2,30,raw
29,bernoulli,1,32,0.5,0.4619023843785065,0.4734976034758362,0.6642986550879829,0.4511350806619628,0.5,0.6098282597138431,0.5956822226845111,0.6416106141506599,0.456177198794149,0.6295217622448744,32,11,2,30,raw
48,bernoulli,1,32,0.5,0.4551939919116307,0.6148401601994379,0.6339124139265591,0.4467104001780947,0.5,0.5839917954455399,0.5916136400717898,0.606088152343659,0.4440010066074697,0.6456191874694077,32,4,2,30,raw
1,bernoulli,1,32,0.5,0.44799498679132,0.4860640578733664,0.6152794715460012,0.4420023075416796,0.5,0.5514830508474576,0.5593691148775894,0.5902777777777778,0.4503960647982369,0.605991054613936,32,27,2,30,raw
47,bernoulli,1,32,0.5,0.461985479725305,0.5952167213666935,0.5560480812143925,0.4423434680006717,0.5,0.6447117794486216,0.5939348370927319,0.6483709273182957,0.4615947272814827,0.6056516290726817,32,3,2,30,raw
3,bernoulli,1,32,0.5,0.4496218489864465,0.452951217080454,0.5005865233228503,0.4352049918417008,0.5,0.618987951807229,0.601120481927711,0.6523373493975904,0.4517558393422933,0.6169879518072289,32,3,2,30,raw
17,bernoulli,1,32,0.5,0.4526680911816096,0.4864206953688443,0.6574293846748631,0.4431022537053603,0.5,0.5951460161634191,0.5826391987703903,0.6105409291486934,0.4425932697287342,0.6447022658535375,32,4,2,30,raw
5,bernoulli,1,32,0.5,0.4588309498288653,0.4872205275522181,0.6289007767148892,0.4491027682307192,0.5,0.598610027657613,0.617403021062336,0.6143772309292485,0.4662482417331709,0.5696640900172565,32,16,2,30,raw
49,bernoulli,1,32,0.5,0.4599380163487137,0.5141252322893199,0.6725747656120729,0.4558170851415775,0.5,0.5636869794984312,0.5444593861325406,0.5778658550970817,0.4412524537728788,0.6612876589520372,32,13,2,30,raw
10,bernoulli,1,32,0.5,0.4475942012798173,0.5764710764779843,0.635388535257278,0.4389098645363932,0.5,0.603401424287856,0.6029797601199399,0.6215095577211394,0.4658198166690642,0.5595834895052474,32,24,2,30,raw
40,bernoulli,1,32,0.5,0.444875653472489,0.605201588416363,0.6526345843882853,0.4316950457344106,0.5,0.6372549019607843,0.6043400286944046,0.6379722620755619,0.4130708407626162,0.7046747967479674,32,2,2,30,raw
35,bernoulli,1,32,0.5,0.4584175018130038,0.5058219925312467,0.4746418851541897,0.4475042714282719,0.5,0.6081324928933384,0.5847484859720677,0.6262266716104313,0.4644466755822666,0.642343344456804,32,3,2,30,raw
45,bernoulli,1,32,0.5,0.4571555368041227,0.4593914904845925,0.6300806961905797,0.4470525842220533,0.5,0.6141076769690927,0.6193793619142571,0.632951146560319,0.4483727491464261,0.644055333998006,32,4,2,30,raw
21,bernoulli,1,32,0.5,0.4630127114040252,0.5240981075448492,0.6607457299832409,0.4511478632362562,0.5,0.6153935968988627,0.5982532751091703,0.623426663241716,0.4556329316755722,0.6128949396352428,32,4,2,30,raw
8,bernoulli,1,32,0.5,0.4455409384272946,0.5525327928227158,0.6598582300453218,0.4315801552234863,0.5,0.6721376050420168,0.6317226890756302,0.690546218487395,0.432655212246803,0.6627888655462186,32,2,2,30,raw
19,bernoulli,1,32,0.5,0.4631045044547915,0.4933601518324341,0.6492021028333019,0.452160054463387,0.5,0.6144325571638346,0.5925925925925926,0.6264130713469921,0.444762961632443,0.6587884297135398,32,3,2,30,raw
46,bernoulli,1,32,0.5,0.4482027921630517,0.5739567996060556,0.4563831722872521,0.4389318638379563,0.5,0.6201411285433691,0.5816823880307476,0.6134726836247242,0.4529332380003478,0.5949829045321177,32,5,2,30,raw
32,bernoulli,1,32,0.5,0.4647424892118225,0.5032886298277204,0.6477023403945273,0.4566960042587416,0.5,0.5858578395152949,0.6108073493916556,0.6054381557558741,0.4354229909112069,0.6866287375006157,32,17,2,30,raw
42,bernoulli,1,32,0.5,0.4286245723965866,0.5111875324745975,0.69488728840848,0.4270397799854634,0.5,0.5676557070302058,0.5693932103715583,0.5952419139267575,0.4129561813410553,0.6608660785886127,32,7,2,30,raw
27,bernoulli,1,32,0.5,0.4479564844959734,0.4794454610086795,0.5985560406840921,0.4375592089505956,0.5,0.6264550264550265,0.6285473785473786,0.6316017316017315,0.4572961805579942,0.6247715247715249,32,2,2,30,raw
26,bernoulli,1,32,0.5,0.4497817616287191,0.609082689846087,0.6670979182832878,0.441569762200572,0.5,0.6191911764705883,0.5889460784313726,0.6201470588235294,0.4442473773943288,0.6328553921568627,32,11,2,30,raw
41,bernoulli,1,32,0.5,0.4451097227494184,0.4776093756898827,0.6135973996257141,0.4341453102769252,0.5,0.6191457250317418,0.6494741633327744,0.6394844644611073,0.4513229678590494,0.6125098818963658,32,9,2,30,raw
34,bernoulli,1,32,0.5,0.4562368580480074,0.5474765466430702,0.6554207558048618,0.4480409191104897,0.5,0.5958789380693421,0.5886051260870563,0.610701911383401,0.4448259439445397,0.6463137605837407,32,26,2,30,raw
15,bernoulli,1,32,0.5,0.4606685500345683,0.5317297340175513,0.6221860002531239,0.4558458197113832,0.5,0.5817940359773028,0.5799106603887481,0.6063262103102741,0.423048048642997,0.7177592659664374,32,18,2,30,raw
24,bernoulli,1,32,0.5,0.4515614334674634,0.4492122152101968,0.7349933293747034,0.4473106328315775,0.5,0.6085327783558794,0.5906087408949011,0.617429760665973,0.4517504957425427,0.6241935483870967,32,9,2,30,raw
11,bernoulli,1,32,0.5,0.4601557454752463,0.657906372005071,0.639408701458734,0.4415319820692003,0.5,0.6688421908245477,0.6202395467259557,0.6641803533433741,0.4451997011776201,0.6417437662865476,32,10,2,30,raw
44,bernoulli,1,32,0.5,0.4609431735190674,0.5167419588951769,0.6151983341378029,0.4485895643367831,0.5,0.60939385500789,0.6135941706117144,0.6404437018472107,0.4601697832329223,0.6154042513691635,32,16,2,30,raw
23,bernoulli,1,32,0.5,0.4446309210892706,0.451917453370326,0.6740149639772041,0.4409587245620904,0.5,0.5688619900876859,0.5690526115135341,0.5943576057948913,0.4381624553794121,0.6209492947007244,32,26,2,30,raw
7,bernoulli,1,32,0.5,0.4509300310358321,0.6075601941573031,0.6938662328521856,0.4468523139797233,0.5,0.5857142857142856,0.5305883757011576,0.5794963599474877,0.4445571516432031,0.642141066953097,32,15,2,30,raw
14,bernoulli,1,32,0.5,0.4533422705555914,0.6026455678430753,0.498936386130092,0.4482543212312143,0.5,0.5856986601039103,0.5554826360404703,0.6063439978124145,0.4376932126241253,0.6677057697566312,32,23,2,30,raw
2,bernoulli,1,32,0.5,0.4470932974183494,0.4536350602258766,0.6472580996198491,0.4393652425417808,0.5,0.6156147098006687,0.5680064349093834,0.6314757559761708,0.4670141664036994,0.5846341402106427,32,4,2,30,raw
25,bernoulli,1,32,0.5,0.4387150309285694,0.4545753058742527,0.4851095567184955,0.436096152965632,0.5,0.6078916827852998,0.5776660219213411,0.6145712443584784,0.45459921854844,0.5856092843326886,32,6,2,30,raw
31,bernoulli,1,32,0.5,0.4602831705957067,0.5399462877157426,0.485501701727182,0.4491102834032148,0.5,0.5812973484848485,0.6069602272727272,0.6155303030303031,0.4456426333701201,0.6443063446969697,32,3,2,30,raw
43,bernoulli,1,32,0.5,0.4390057639121613,0.5393558754298666,0.6140495153321,0.4309213436381674,0.5,0.6534492123845737,0.6330151832596157,0.6536820051214404,0.4331461168070866,0.6358733607511445,32,17,2,30,raw
39,bernoulli,1,32,0.5,0.4704605680556829,0.5365733298095792,0.6585855024190145,0.456709871026361,0.5,0.59776496547797,0.5874795359100291,0.6259045720929128,0.4369742777039026,0.6843784848269153,32,2,2,30,raw
12,bernoulli,1,32,0.5,0.4745187712163144,0.529185547329143,0.6122752643433392,0.4628923472440848,0.5,0.5982234689107059,0.5601098644226274,0.6029920523609164,0.4548753114559306,0.6323632538569425,32,12,2,30,raw
6,bernoulli,1,32,0.5,0.4530322045642926,0.448502475404234,0.5481860114040307,0.4462947719884887,0.5,0.5849574333356787,0.6081052557517765,0.6033209033982974,0.463519526249336,0.5787072867562559,32,26,2,30,raw
22,bernoulli,1,32,0.5,0.4821260912316385,0.675642252833223,0.679257903864944,0.4666302595100166,0.5,0.623278954066875,0.6005785028346639,0.6421844267036908,0.4379152302971006,0.716996413282425,32,3,2,30,raw
30,bernoulli,1,32,0.5,0.4416021908026321,0.4366271644601978,0.6717101271848537,0.4384735719030809,0.5,0.6023943766920841,0.5431559077022429,0.611932142768436,0.4402289091513885,0.613919177367676,32,13,2,30,raw
36,bernoulli,1,32,0.5,0.4511110999718609,0.5226133035255573,0.627093813313288,0.4411155959046014,0.5,0.6156308851224105,0.5904896421845575,0.6249764595103579,0.4400448862664843,0.6225635593220338,32,26,2,30,raw
20,bernoulli,1,32,0.5,0.4521391601928982,0.4843443891635622,0.6913505359336104,0.4472423197575677,0.5,0.581820512820513,0.5713461538461538,0.589923076923077,0.4643989326039696,0.5898717948717949,32,9,2,30,raw
9,bernoulli,1,32,0.5,0.4448885321578116,0.4374686468333955,0.5969779210456772,0.4374269356343735,0.5,0.6034544714083798,0.5496490429533096,0.6038856814316174,0.4487521028336584,0.5967826941044008,32,19,2,30,raw
4,bernoulli,1,32,0.5,0.4497831862060837,0.5339324211514018,0.5979980538521551,0.4468085939911887,0.5,0.5791396103896104,0.5150162337662337,0.5863433441558441,0.4495011975873921,0.6207513189935066,32,7,2,30,raw
18,bernoulli,1,32,0.5,0.467896686157367,0.4644428415659928,0.6318659591028016,0.4573970862886692,0.5,0.6302862681133725,0.5847812211899865,0.6254639150887643,0.45120334928306,0.664586435950169,32,14,2,30,raw
33,bernoulli,1,32,0.5,0.440362658760592,0.4866858549314359,0.6210189870305919,0.4344315896804575,0.5,0.5883751133328433,0.5641892719743193,0.5993530838785561,0.4595744134839136,0.5826900928716704,32,16,2,30,raw
38,bernoulli,1,32,0.5,0.4508984054833765,0.5474409716936257,0.5959760697220191,0.4462993295102101,0.5,0.563,0.563225,0.5924750000000001,0.4320621244908161,0.6755125000000001,32,20,2,30,raw
37,bernoulli,1,32,0.5,0.4425299191462647,0.4524178248286581,0.5357764611039917,0.4398704242918181,0.5,0.6066540269589382,0.5738513882035167,0.6086928291301976,0.4634693889488768,0.5776433005220372,32,9,2,30,raw
13,bernoulli,1,32,0.5,0.4353104193282396,0.495953998255196,0.6202286987967515,0.4252710522896368,0.5,0.6569960973370065,0.625975665748393,0.6633953168044078,0.4286051730512177,0.683252984389348,32,3,2,30,raw
13,beta,1,32,0.7,0.4588344410247725,0.4939254171483326,0.5178185246542437,0.448897255005095,0.5,0.6421172248803827,0.6361244019138755,0.6613157894736842,0.4204216046164619,0.6919377990430622,32,3,2,30,raw
43,beta,1,32,0.7,0.4590268866148336,0.4956506567588264,0.4900928916269326,0.4412982606026285,0.5,0.6503851540616247,0.661951447245565,0.6378151260504202,0.4275861335170285,0.6848447712418301,32,3,2,30,raw
23,beta,1,32,0.7,0.4602857443135364,0.4557407286857601,0.6446457963362466,0.4560398532325422,0.5,0.5572908501067306,0.5001989893751734,0.5763094103884514,0.4291596551742132,0.6813818304610524,32,3,2,30,raw
0,beta,1,32,0.7,0.4564924732373248,0.4620445663912027,0.5369191613203267,0.4549926382821183,0.5,0.5975580928066567,0.5378460156490084,0.5928421152164149,0.4641967726891111,0.58863437581259,32,2,2,30,raw
3,beta,1,32,0.7,0.4597498577464113,0.4485635374306232,0.4953936796119747,0.4458664243069664,0.5,0.6358769052672197,0.5445567239050743,0.6399527300791048,0.4556813805367671,0.5997431506849316,32,9,2,30,raw
46,beta,1,32,0.7,0.4612264051062502,0.4880126214193141,0.4793204409799168,0.457778336353653,0.5,0.6064805583250249,0.5890952143569292,0.5846585244267198,0.4311937806899132,0.6946597706879363,32,14,2,30,raw
6,beta,1,32,0.7,0.452081135628745,0.4500631771508998,0.502573127644648,0.4466169225633342,0.5,0.553447131913867,0.560359490922251,0.5911333614813922,0.4419378775734058,0.6432836721153266,32,12,2,30,raw
9,beta,1,32,0.7,0.4666156496817193,0.4665094871578459,0.4766260323622093,0.4649381141089337,0.5,0.5303971345529975,0.5731858801963363,0.5515261882077691,0.4612656411307639,0.5953641505565672,32,27,2,30,raw
31,beta,1,32,0.7,0.446174540110146,0.434481339508284,0.5563127321594872,0.4372963942456534,0.5,0.6186335556292448,0.5837662576913157,0.6015130859830761,0.4301237146258029,0.6620181029930119,32,8,2,30,raw
26,beta,1,32,0.7,0.4480697865435751,0.4489746259696588,0.6273922912136232,0.4433356291339821,0.5,0.6060395695938912,0.5882679625130164,0.6018454240425779,0.4615942753344684,0.5587874580585446,32,4,2,30,raw
10,beta,1,32,0.7,0.4431514000123875,0.4358843877014979,0.6088599204473284,0.4373586630723272,0.5,0.5813711525360749,0.56658202762123,0.5960240292314362,0.4362140045235828,0.6463677463305878,32,13,2,30,raw
49,beta,1,32,0.7,0.4519517606749256,0.438341982436456,0.6679095191795241,0.4456840437499782,0.5,0.615157390510949,0.6030337591240876,0.5996578467153285,0.4403266363263934,0.6503079379562045,32,21,2,30,raw
17,beta,1,32,0.7,0.45387511811377,0.4629203368361066,0.519101646458354,0.4519701909145999,0.5,0.5378199213248507,0.5454203292700694,0.5752756058472148,0.4422566147563492,0.6549888300713904,32,8,2,30,raw
39,beta,1,32,0.7,0.4469945827620973,0.4319942113579025,0.5544274486172035,0.4327803534402677,0.5,0.6258220679576179,0.6134796309828279,0.6473899342345634,0.4315962617610612,0.6462824260138837,32,9,2,30,raw
16,beta,1,32,0.7,0.4591705269429148,0.452153529227076,0.6096613284642587,0.4520187191853171,0.5,0.6249596557288866,0.6228752017213555,0.6149139322216245,0.4629868516012832,0.6060449166218397,32,2,2,30,raw
14,beta,1,32,0.7,0.4497660578489912,0.4639835251933503,0.612629951587803,0.4444989754168327,0.5,0.5619616703558854,0.5615487837047402,0.5980089688155888,0.4437617018325327,0.6339358420020416,32,13,2,30,raw
7,beta,1,32,0.7,0.4616690988195416,0.4638748168317905,0.6429355404181407,0.4569816562447674,0.5,0.579162629148157,0.5562966412040824,0.5869398336332633,0.4426979475112084,0.6592250481356103,32,6,2,30,raw
4,beta,1,32,0.7,0.4618712359005313,0.4546705557428687,0.6763587204273485,0.4511354109655986,0.5,0.6413327872955201,0.6327213159511297,0.6384660887766478,0.4409301519558928,0.6551714331217438,32,3,2,30,raw
24,beta,1,32,0.7,0.446541428946454,0.440712577827997,0.6355101224826945,0.4399951728371779,0.5,0.6012820512820513,0.5410318047337277,0.6136834319526627,0.443644595724032,0.6161550788954635,32,25,2,30,raw
45,beta,1,32,0.7,0.4608771074462581,0.447831042186033,0.5653504363869616,0.4519146341535718,0.5,0.6280022446689113,0.6375869809203143,0.6143434343434344,0.4566456725116505,0.6161896745230079,32,30,2,30,raw
33,beta,1,32,0.7,0.454125943093406,0.4554655038969858,0.5494121552836665,0.439668424635827,0.5,0.6328474813432837,0.6338619402985074,0.6345149253731344,0.4078286566036813,0.7424323694029851,32,3,2,30,raw
21,beta,1,32,0.7,0.4569508571506521,0.4569329376118158,0.6505657109300333,0.4547933579799478,0.5,0.5880725596068678,0.572395801735121,0.5995935205969788,0.4349487714089471,0.6772735545713765,32,2,2,30,raw
